id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Imagine Dragons|||Giants|||57|||0,Imagine Dragons,Giants,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Giants <\Song title>
<Lyric> 
Take a hit of anything
To escape it all, I'm suffocating
A sharpened blade of reality
Sometimes, I wanna hurt me
I know it's hard to hear, but I'm
Waitin' for the new year
Don't wanna waste my life chasin' white
Try to swim towards the light",Imagine Dragons|||Giants|||57,0,desire,disappointment,annoyance,"[{'label': 'neutral', 'score': 0.4166010022163391}, {'label': 'desire', 'score': 0.2100297212600708}, {'label': 'disappointment', 'score': 0.10639945417642593}, {'label': 'annoyance', 'score': 0.10195782780647278}, {'label': 'sadness', 'score': 0.07885400205850601}, {'label': 'disapproval', 'score': 0.028818584978580475}]"
Imagine Dragons|||Giants|||57|||1,Imagine Dragons,Giants,"Comin' up for air in the deepest of the deep ends
I thought I learned it all, but boom, the plot thickens
Sleepin' with giants, I'm tip-toein' quietly
Feelin' it all, it's sobriety
La-la-la-la-la-la-la
Got so tired of feelin' numb
La-la-la-la-la-la-la
Well, take a look what I've become
Sleepin' with giants, I'm tip-toein' quietly
Feelin' it all, it's sobriety",Imagine Dragons|||Giants|||57,1,realization,approval,joy,"[{'label': 'neutral', 'score': 0.5968477725982666}, {'label': 'realization', 'score': 0.18684080243110657}, {'label': 'approval', 'score': 0.10105118155479431}, {'label': 'joy', 'score': 0.050631117075681686}, {'label': 'disappointment', 'score': 0.029468130320310593}, {'label': 'annoyance', 'score': 0.027146942913532257}]"
Imagine Dragons|||Giants|||57|||2,Imagine Dragons,Giants,"Wanna make you proud of me
But slowly, I am killing me
Playing with chemistry
Floating to thе ceiling
Always rock 'n' roll 'til you die, you know, you been flyin'
Now I'm shaking at night, sweating thе sheets out
Grinding my teeth out
But still the world will glamorize it all",Imagine Dragons|||Giants|||57,2,desire,annoyance,sadness,"[{'label': 'neutral', 'score': 0.451951265335083}, {'label': 'desire', 'score': 0.11516398191452026}, {'label': 'annoyance', 'score': 0.07072489708662033}, {'label': 'sadness', 'score': 0.038385454565286636}, {'label': 'disappointment', 'score': 0.027761245146393776}, {'label': 'approval', 'score': 0.024386776611208916}]"
Imagine Dragons|||Giants|||57|||3,Imagine Dragons,Giants,"If I could leave one thing for you
It's exactly what not to do
I'm so proud of you
Take a look what I've become
Oh, take a look what I've
<\Lyric>```",Imagine Dragons|||Giants|||57,3,pride,admiration,approval,"[{'label': 'pride', 'score': 0.39854127168655396}, {'label': 'admiration', 'score': 0.3595329225063324}, {'label': 'neutral', 'score': 0.12570913136005402}, {'label': 'approval', 'score': 0.08922941237688065}, {'label': 'joy', 'score': 0.07197041809558868}, {'label': 'excitement', 'score': 0.06290386617183685}]"
Imagine Dragons|||Real Life|||58|||0,Imagine Dragons,Real Life,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Real Life <\Song title>
<Lyric> 
She says that the world is a broken mess
And it's always on her mind
She cries at the news when the shots ring out
Oh, every single time",Imagine Dragons|||Real Life|||58,0,sadness,disappointment,annoyance,"[{'label': 'neutral', 'score': 0.5721516013145447}, {'label': 'sadness', 'score': 0.541305422782898}, {'label': 'disappointment', 'score': 0.049776289612054825}, {'label': 'annoyance', 'score': 0.020124105736613274}, {'label': 'realization', 'score': 0.018756559118628502}, {'label': 'grief', 'score': 0.012309306301176548}]"
Imagine Dragons|||Real Life|||58|||1,Imagine Dragons,Real Life,"And no, I cannot fix it, no, I cannot make it stop",Imagine Dragons|||Real Life|||58,1,disapproval,annoyance,approval,"[{'label': 'disapproval', 'score': 0.8138313293457031}, {'label': 'neutral', 'score': 0.20925188064575195}, {'label': 'annoyance', 'score': 0.05744760110974312}, {'label': 'approval', 'score': 0.029075205326080322}, {'label': 'disappointment', 'score': 0.019537191838026047}, {'label': 'realization', 'score': 0.015414193272590637}]"
Imagine Dragons|||Real Life|||58|||2,Imagine Dragons,Real Life,"So I said, ""Hey, turn your phone off, won't you look me in my eye?
Can't we live that real life, real life?""
Oh, ""Hey, turn your phone off, won't you look me in my eye?
Can't we live that real life, real life?""",Imagine Dragons|||Real Life|||58,2,curiosity,confusion,approval,"[{'label': 'neutral', 'score': 0.7125746011734009}, {'label': 'curiosity', 'score': 0.25167322158813477}, {'label': 'confusion', 'score': 0.05447842925786972}, {'label': 'approval', 'score': 0.020636683329939842}, {'label': 'annoyance', 'score': 0.019799666479229927}, {'label': 'realization', 'score': 0.009647028520703316}]"
Imagine Dragons|||Real Life|||58|||3,Imagine Dragons,Real Life,"She prays on her knees as the towers fall
To a god she does not know
She's begging him to stop the mess
As the Boston bombs will blow (Ooh)
She says, ""How could I ever believe in something
That would step aside and watch?""
And I got no words to say 'cause I think I lost my faith
But I fake it for the day, oh, everything will be okay",Imagine Dragons|||Real Life|||58,3,disappointment,sadness,realization,"[{'label': 'disappointment', 'score': 0.49306225776672363}, {'label': 'neutral', 'score': 0.36157381534576416}, {'label': 'sadness', 'score': 0.21264976263046265}, {'label': 'realization', 'score': 0.07131724804639816}, {'label': 'annoyance', 'score': 0.05249622091650963}, {'label': 'nervousness', 'score': 0.0313187837600708}]"
Imagine Dragons|||Real Life|||58|||4,Imagine Dragons,Real Life,"But no, I cannot fix it, and I cannot make it stop",Imagine Dragons|||Real Life|||58,4,disapproval,annoyance,approval,"[{'label': 'disapproval', 'score': 0.7824856638908386}, {'label': 'neutral', 'score': 0.24792499840259552}, {'label': 'annoyance', 'score': 0.04742465540766716}, {'label': 'approval', 'score': 0.04144832119345665}, {'label': 'realization', 'score': 0.018153885379433632}, {'label': 'disappointment', 'score': 0.017770573496818542}]"
Imagine Dragons|||Real Life|||58|||5,Imagine Dragons,Real Life,"I wish I had the answers
Something you could hold to
Only thing that's real to me is you",Imagine Dragons|||Real Life|||58,5,desire,optimism,annoyance,"[{'label': 'desire', 'score': 0.8168008923530579}, {'label': 'neutral', 'score': 0.10234103351831436}, {'label': 'optimism', 'score': 0.03987371549010277}, {'label': 'annoyance', 'score': 0.016360826790332794}, {'label': 'disappointment', 'score': 0.014653592370450497}, {'label': 'approval', 'score': 0.009679866023361683}]"
Imagine Dragons|||Real Life|||58|||6,Imagine Dragons,Real Life,"""Turn your phone off, won't you look me in my eye?
Can't we live that real life, real life?""
Oh, ""Hey, turn your phone off, won't you look me in my eye?
Can't we live that real life, real life?""",Imagine Dragons|||Real Life|||58,6,curiosity,confusion,annoyance,"[{'label': 'neutral', 'score': 0.6372653841972351}, {'label': 'curiosity', 'score': 0.36757341027259827}, {'label': 'confusion', 'score': 0.09220174700021744}, {'label': 'annoyance', 'score': 0.023706933483481407}, {'label': 'approval', 'score': 0.013417014852166176}, {'label': 'surprise', 'score': 0.010570548474788666}]"
Imagine Dragons|||Real Life|||58|||7,Imagine Dragons,Real Life,"Oh, hey (Real life, hey)
Real life, real life
Oh, hey
Real life, real life
Oh, hey
<\Lyric>```",Imagine Dragons|||Real Life|||58,7,excitement,joy,approval,"[{'label': 'neutral', 'score': 0.8956641554832458}, {'label': 'excitement', 'score': 0.042351458221673965}, {'label': 'joy', 'score': 0.026354879140853882}, {'label': 'approval', 'score': 0.023674078285694122}, {'label': 'realization', 'score': 0.015335993841290474}, {'label': 'surprise', 'score': 0.00839147251099348}]"
Imagine Dragons|||Stuck|||59|||0,Imagine Dragons,Stuck,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Stuck <\Song title>
<Lyric> 
Time goes by and still I am stuck on you
Yeah, time goes by and still I am stuck on you, ooh, you, ooh",Imagine Dragons|||Stuck|||59,0,realization,annoyance,surprise,"[{'label': 'neutral', 'score': 0.7705851197242737}, {'label': 'realization', 'score': 0.07188273966312408}, {'label': 'annoyance', 'score': 0.037933770567178726}, {'label': 'surprise', 'score': 0.018480032682418823}, {'label': 'amusement', 'score': 0.013288760557770729}, {'label': 'excitement', 'score': 0.013252576813101768}]"
Imagine Dragons|||Stuck|||59|||1,Imagine Dragons,Stuck,"I've been afraid, don't wanna fade out of my body
I've been astray, barely awake, floating above me
Covered in gray, what can I say? I've been a zombie
I'm feeling like I've been locked in a grave
You were the laugh, you were the life, you were the party
You were the brave, I was the weak, you were the army
You were the faith, you were the truth, I was the sorry
I'm feeling like you've been taken away",Imagine Dragons|||Stuck|||59,1,fear,sadness,nervousness,"[{'label': 'fear', 'score': 0.8243212699890137}, {'label': 'sadness', 'score': 0.13908250629901886}, {'label': 'nervousness', 'score': 0.12233470380306244}, {'label': 'admiration', 'score': 0.08615119755268097}, {'label': 'approval', 'score': 0.04589231312274933}, {'label': 'realization', 'score': 0.04571124538779259}]"
Imagine Dragons|||Stuck|||59|||2,Imagine Dragons,Stuck,"You were my one, you were my one
When all has been said, all has been done
You were my one, you were my one
Now I am left reaching above me, oh, oh",Imagine Dragons|||Stuck|||59,2,love,approval,admiration,"[{'label': 'neutral', 'score': 0.6254523992538452}, {'label': 'love', 'score': 0.11134063452482224}, {'label': 'approval', 'score': 0.08722121268510818}, {'label': 'admiration', 'score': 0.041484951972961426}, {'label': 'caring', 'score': 0.033041324466466904}, {'label': 'joy', 'score': 0.012753788381814957}]"
Imagine Dragons|||Stuck|||59|||3,Imagine Dragons,Stuck,"Time goes by and still I am stuck on you
Ooh, you, ooh (Woah-oh)
Yeah, time goes by and still I am stuck on you
Ooh, you, ooh (Woah-oh)",Imagine Dragons|||Stuck|||59,3,surprise,excitement,realization,"[{'label': 'neutral', 'score': 0.3427424728870392}, {'label': 'surprise', 'score': 0.13918587565422058}, {'label': 'excitement', 'score': 0.12067653238773346}, {'label': 'realization', 'score': 0.09110497683286667}, {'label': 'amusement', 'score': 0.044845789670944214}, {'label': 'joy', 'score': 0.03100879304111004}]"
Imagine Dragons|||Stuck|||59|||4,Imagine Dragons,Stuck,"Why did you leave? Why did you go leaving me lonely?
Didn't you know you were the home, you were the only?
Where did you go? Where did you go? Where did you go?
Come back to me",Imagine Dragons|||Stuck|||59,4,sadness,curiosity,disappointment,"[{'label': 'sadness', 'score': 0.49751096963882446}, {'label': 'curiosity', 'score': 0.39452773332595825}, {'label': 'disappointment', 'score': 0.21120935678482056}, {'label': 'confusion', 'score': 0.16295897960662842}, {'label': 'neutral', 'score': 0.09968890249729156}, {'label': 'annoyance', 'score': 0.03145618364214897}]"
Imagine Dragons|||Stuck|||59|||5,Imagine Dragons,Stuck,"Time goes by and still I am stuck on you
Ooh, you, ooh (Woah-oh)
Time goes by and still I am stuck on you
Ooh, you, ooh (Woah-oh)
Time goes by and still I am stuck on you
Yeah, time goes by and still I am stuck on you, stuck on you
Oh, oh, oh, woah (Woah-oh, woah, oh)
Oh, oh, oh
As time goes by, as time goes by, woah
Time goes by and still I am stuck on you
Ooh, you, ooh (Woah-oh)
Time goes by and still I am stuck on you
Ooh, you, ooh (Woah-oh)
<\Lyric>```",Imagine Dragons|||Stuck|||59,5,surprise,realization,excitement,"[{'label': 'neutral', 'score': 0.5422250628471375}, {'label': 'surprise', 'score': 0.11894030123949051}, {'label': 'realization', 'score': 0.0929545983672142}, {'label': 'excitement', 'score': 0.07443627715110779}, {'label': 'amusement', 'score': 0.033685505390167236}, {'label': 'joy', 'score': 0.02119998075067997}]"
Imagine Dragons|||Dull Knives|||60|||0,Imagine Dragons,Dull Knives,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Dull Knives <\Song title>
<Lyric> 
I'm holding my breath, holding so tight
Nothing is wrong, nothing is right
I'm in the dark, looking for light
Won't someone please save my life?
Inside, I'm a mess, but I don't let it show
I'm just hanging on, but you'd never know
I smile all day, and cry through the night
Won't someone please save my
Life is fleeting",Imagine Dragons|||Dull Knives|||60,0,sadness,caring,disappointment,"[{'label': 'sadness', 'score': 0.5948113799095154}, {'label': 'caring', 'score': 0.19067279994487762}, {'label': 'neutral', 'score': 0.15191076695919037}, {'label': 'disappointment', 'score': 0.058287978172302246}, {'label': 'nervousness', 'score': 0.043921422213315964}, {'label': 'curiosity', 'score': 0.04262227937579155}]"
Imagine Dragons|||Dull Knives|||60|||1,Imagine Dragons,Dull Knives,"Dull knives taking my life
A slow burn fire from the inside
Dull knives twisting my spine
They're taking their time, time
'Til I lose my mind",Imagine Dragons|||Dull Knives|||60,1,realization,disappointment,annoyance,"[{'label': 'neutral', 'score': 0.8904328942298889}, {'label': 'realization', 'score': 0.04000164195895195}, {'label': 'disappointment', 'score': 0.03474261984229088}, {'label': 'annoyance', 'score': 0.03306471183896065}, {'label': 'sadness', 'score': 0.022152695804834366}, {'label': 'approval', 'score': 0.009094924665987492}]"
Imagine Dragons|||Dull Knives|||60|||2,Imagine Dragons,Dull Knives,"A smoldering flame, deep in my heart
Barely a sign, it's barely a spark
Holding on through every night
Won't someonе please save my lifе?
I'm crying for help, it's such a cliché
Invisible pain, it's filling each day
I open my mouth and feed you a lie
Won't someone please save
My life is fleeting, no repeating",Imagine Dragons|||Dull Knives|||60,2,sadness,disappointment,caring,"[{'label': 'sadness', 'score': 0.7997992634773254}, {'label': 'neutral', 'score': 0.11469147354364395}, {'label': 'disappointment', 'score': 0.09331796318292618}, {'label': 'caring', 'score': 0.048931751400232315}, {'label': 'desire', 'score': 0.045993611216545105}, {'label': 'curiosity', 'score': 0.033386584371328354}]"
Imagine Dragons|||Dull Knives|||60|||3,Imagine Dragons,Dull Knives,"Dull knives ripping from the inside
Spare me the ride",Imagine Dragons|||Dull Knives|||60,3,annoyance,approval,realization,"[{'label': 'neutral', 'score': 0.9450300931930542}, {'label': 'annoyance', 'score': 0.012651326134800911}, {'label': 'approval', 'score': 0.009180724620819092}, {'label': 'realization', 'score': 0.007665349170565605}, {'label': 'amusement', 'score': 0.007580046076327562}, {'label': 'joy', 'score': 0.005857716780155897}]"
Imagine Dragons|||Dull Knives|||60|||4,Imagine Dragons,Dull Knives,"From the inside
Dull knives twisting my spine
They're taking their time, time
'Til I lose my mind
Dull knives
<\Lyric>```",Imagine Dragons|||Dull Knives|||60,4,annoyance,realization,disappointment,"[{'label': 'neutral', 'score': 0.8957729339599609}, {'label': 'annoyance', 'score': 0.04308668151497841}, {'label': 'realization', 'score': 0.04039335623383522}, {'label': 'disappointment', 'score': 0.03901328146457672}, {'label': 'sadness', 'score': 0.009398408234119415}, {'label': 'disapproval', 'score': 0.009229728952050209}]"
Imagine Dragons|||It’s Ok|||61|||0,Imagine Dragons,It’s Ok,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> It’s Ok <\Song title>
<Lyric> 
She could always hear every word they say
Everybody walks like they just know the way
Every single day holding back the tears
She'd never say a word 'cause there's nobody that hears",Imagine Dragons|||It’s Ok|||61,0,sadness,approval,realization,"[{'label': 'neutral', 'score': 0.9420918226242065}, {'label': 'sadness', 'score': 0.025663843378424644}, {'label': 'approval', 'score': 0.01837552897632122}, {'label': 'realization', 'score': 0.01422380842268467}, {'label': 'disappointment', 'score': 0.011912164278328419}, {'label': 'disapproval', 'score': 0.00782707892358303}]"
