id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
OneRepublic|||Nobody|||36|||0,OneRepublic,Nobody,"```
<Artist name> OneRepublic <\Artist>
<Song title> Nobody <\Song title>
<Lyric> 
Nobody, nobody, nobody
Nobody, nobody, nobody
Yeah",OneRepublic|||Nobody|||36,0,disapproval,annoyance,approval,"[{'label': 'neutral', 'score': 0.9157859086990356}, {'label': 'disapproval', 'score': 0.07847744226455688}, {'label': 'annoyance', 'score': 0.020012380555272102}, {'label': 'approval', 'score': 0.012954413890838623}, {'label': 'realization', 'score': 0.007144737057387829}, {'label': 'anger', 'score': 0.0069153523072600365}]"
OneRepublic|||Nobody|||36|||1,OneRepublic,Nobody,"I'd take the fall
I got you covered when there's no one at all
Oh, yeah, and I'd stay through the night
When you've got demons tryna break through the walls",OneRepublic|||Nobody|||36,1,approval,caring,optimism,"[{'label': 'neutral', 'score': 0.753597617149353}, {'label': 'approval', 'score': 0.15259627997875214}, {'label': 'caring', 'score': 0.07024537026882172}, {'label': 'optimism', 'score': 0.031303271651268005}, {'label': 'desire', 'score': 0.007142126094549894}, {'label': 'realization', 'score': 0.006052086595445871}]"
OneRepublic|||Nobody|||36|||2,OneRepublic,Nobody,"There ain't no, no kinda line
That I wouldn't cross if you need me to
You're out here searchin' for signs
So I think it's finally time that you knew",OneRepublic|||Nobody|||36,2,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9081359505653381}, {'label': 'approval', 'score': 0.053843189030885696}, {'label': 'realization', 'score': 0.040907979011535645}, {'label': 'annoyance', 'score': 0.011752212420105934}, {'label': 'optimism', 'score': 0.007141967304050922}, {'label': 'disapproval', 'score': 0.005811567418277264}]"
OneRepublic|||Nobody|||36|||3,OneRepublic,Nobody,"Nobody got you the way I do (Ooh)
Whatever demons you're fightin' through
When you need somebody to turn to
Nobody got you the way I do
The way I do",OneRepublic|||Nobody|||36,3,disappointment,sadness,annoyance,"[{'label': 'neutral', 'score': 0.8109484314918518}, {'label': 'disappointment', 'score': 0.11188245564699173}, {'label': 'sadness', 'score': 0.09363750368356705}, {'label': 'annoyance', 'score': 0.03493175283074379}, {'label': 'realization', 'score': 0.019547203555703163}, {'label': 'disapproval', 'score': 0.013044624589383602}]"
OneRepublic|||Nobody|||36|||4,OneRepublic,Nobody,"Nobody, nobody, nobody (Ayo)
Got you the way I do
Oh, nobody, nobody, nobody (Ayo)
Nobody got you the way I do
The way I do (Yeah, yeah)",OneRepublic|||Nobody|||36,4,annoyance,approval,disapproval,"[{'label': 'neutral', 'score': 0.9471960663795471}, {'label': 'annoyance', 'score': 0.018963349983096123}, {'label': 'approval', 'score': 0.011054192669689655}, {'label': 'disapproval', 'score': 0.011041548103094101}, {'label': 'disappointment', 'score': 0.009099815972149372}, {'label': 'realization', 'score': 0.0058823092840611935}]"
OneRepublic|||Nobody|||36|||5,OneRepublic,Nobody,"When you go dark and the night gеts so cold
I'll be on my way to you (Oh yeah)
You know I ain't tryna lose you, oh, no
If you'rе in Hell, I'll go there too",OneRepublic|||Nobody|||36,5,approval,caring,optimism,"[{'label': 'neutral', 'score': 0.6527926921844482}, {'label': 'approval', 'score': 0.17124517261981964}, {'label': 'caring', 'score': 0.11333984136581421}, {'label': 'optimism', 'score': 0.0389806367456913}, {'label': 'annoyance', 'score': 0.024791888892650604}, {'label': 'disapproval', 'score': 0.017543353140354156}]"
OneRepublic|||Nobody|||36|||6,OneRepublic,Nobody,"Nobody got you the way I do (Ooh)
Whatever demons you're fightin' through
When you need somebody to turn to (Ooh)
Nobody got you the way I do
The way I do (The way I do)",OneRepublic|||Nobody|||36,6,sadness,disappointment,annoyance,"[{'label': 'neutral', 'score': 0.8350456357002258}, {'label': 'sadness', 'score': 0.08792620897293091}, {'label': 'disappointment', 'score': 0.08524862676858902}, {'label': 'annoyance', 'score': 0.03886449709534645}, {'label': 'realization', 'score': 0.023170458152890205}, {'label': 'disapproval', 'score': 0.009914296679198742}]"
OneRepublic|||Nobody|||36|||7,OneRepublic,Nobody,"Nobody, nobody, nobody (Ayo)
Got you the way I do
Oh, nobody, nobody, nobody (Ayo)
Nobody got you the way I do
The way, the way, the way I do",OneRepublic|||Nobody|||36,7,annoyance,disapproval,disappointment,"[{'label': 'neutral', 'score': 0.9457899332046509}, {'label': 'annoyance', 'score': 0.020616795867681503}, {'label': 'disapproval', 'score': 0.014150583185255527}, {'label': 'disappointment', 'score': 0.009353145956993103}, {'label': 'approval', 'score': 0.007954258471727371}, {'label': 'anger', 'score': 0.006891715805977583}]"
OneRepublic|||Nobody|||36|||8,OneRepublic,Nobody,"The way, the way, the way I do
Nobody got you the way I do (Woo)",OneRepublic|||Nobody|||36,8,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9415058493614197}, {'label': 'approval', 'score': 0.02050848677754402}, {'label': 'realization', 'score': 0.02027103491127491}, {'label': 'annoyance', 'score': 0.011385188437998295}, {'label': 'disappointment', 'score': 0.006677139550447464}, {'label': 'admiration', 'score': 0.004229690879583359}]"
OneRepublic|||Nobody|||36|||9,OneRepublic,Nobody,"Nobody, nobody, nobody (Ayo)
Got you the way I do (Yeah, yeah, yeah)
Nobody, nobody, nobody (Ayo)
Nobody got you the way I do
The way I do
Nobody, nobody, nobody (Ooh)
Nobody got you the way I do
<\Lyric>```",OneRepublic|||Nobody|||36,9,annoyance,disappointment,disapproval,"[{'label': 'neutral', 'score': 0.9471839666366577}, {'label': 'annoyance', 'score': 0.01944788359105587}, {'label': 'disappointment', 'score': 0.010624976828694344}, {'label': 'disapproval', 'score': 0.010144181549549103}, {'label': 'sadness', 'score': 0.0073579647578299046}, {'label': 'approval', 'score': 0.007022175006568432}]"
OneRepublic|||Choke|||37|||0,OneRepublic,Choke,"```
<Artist name> OneRepublic <\Artist>
<Song title> Choke <\Song title>
<Lyric> 
Well, I see breakfast on the table
And I can smell you in the halls
Lord knows I'd cry if I was able
But that won't get me through tomorrow
And no it's not like I was counting
Or thought that we'd run out of days
So I'll be holding onto something
Breathing the air you took away",OneRepublic|||Choke|||37,0,disapproval,disappointment,sadness,"[{'label': 'neutral', 'score': 0.4006170928478241}, {'label': 'disapproval', 'score': 0.3606621026992798}, {'label': 'disappointment', 'score': 0.23750819265842438}, {'label': 'sadness', 'score': 0.09286528825759888}, {'label': 'annoyance', 'score': 0.03563688322901726}, {'label': 'realization', 'score': 0.03193230926990509}]"
OneRepublic|||Choke|||37|||1,OneRepublic,Choke,"I, I'll keep a picture of you on the wall, of you on the wall
And choke on the memories
I'll keep a message of you if you call, of you if you call
And choke on the memories
Choke, choke, yeah
Choke, choke",OneRepublic|||Choke|||37,1,annoyance,approval,anger,"[{'label': 'neutral', 'score': 0.9551027417182922}, {'label': 'annoyance', 'score': 0.01648792065680027}, {'label': 'approval', 'score': 0.012030848301947117}, {'label': 'anger', 'score': 0.005784416105598211}, {'label': 'realization', 'score': 0.005102739203721285}, {'label': 'amusement', 'score': 0.0038513203617185354}]"
OneRepublic|||Choke|||37|||2,OneRepublic,Choke,"Well, I've been looking for some new words
To say just how you got to me
I wrote some letters that I might burn
'Cause then you're not just history
And I see your clothes in the closet
I hear your phone ring in the drawer
I'm not hoping for an answer
I'm just knocking at your door, oh",OneRepublic|||Choke|||37,2,annoyance,desire,approval,"[{'label': 'neutral', 'score': 0.8944785594940186}, {'label': 'annoyance', 'score': 0.027239343151450157}, {'label': 'desire', 'score': 0.017249589785933495}, {'label': 'approval', 'score': 0.014993444085121155}, {'label': 'realization', 'score': 0.012743094936013222}, {'label': 'optimism', 'score': 0.008259628899395466}]"
OneRepublic|||Choke|||37|||3,OneRepublic,Choke,"I keep a picture of you on the wall, of you on the wall
And choke on the memories
I'll keep a message of you if you call, of you if you call
Choke, choke, yeah
Choke, choke, yeah
I'll keep a picture of you on the wall, of you on the wall
And choke on the memories
I'll keep the message of you if you call, of you if you call
Choke, choke, yeah
Choke, choke, yeah",OneRepublic|||Choke|||37,3,approval,annoyance,optimism,"[{'label': 'neutral', 'score': 0.959251880645752}, {'label': 'approval', 'score': 0.014667285606265068}, {'label': 'annoyance', 'score': 0.012158949859440327}, {'label': 'optimism', 'score': 0.005263613071292639}, {'label': 'realization', 'score': 0.005207378882914782}, {'label': 'anger', 'score': 0.004023529123514891}]"
OneRepublic|||Choke|||37|||4,OneRepublic,Choke,"Well, I see breakfast on the table
And I can smell you in the halls
<\Lyric>```",OneRepublic|||Choke|||37,4,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.8428102135658264}, {'label': 'approval', 'score': 0.05897741764783859}, {'label': 'realization', 'score': 0.020671719685196877}, {'label': 'annoyance', 'score': 0.010610204190015793}, {'label': 'disgust', 'score': 0.009817815385758877}, {'label': 'excitement', 'score': 0.009139755740761757}]"
OneRepublic|||A.I.|||38|||0,OneRepublic,A.I.,"```
<Artist name> OneRepublic <\Artist>
<Song title> A.I. <\Song title>
<Lyric> 
'Member when we met?
We fell in love on a Sunday
Yeah, I'll never forget
The way that you spelled my name
It took me a year
To find a new attraction
My hope and my fear
Is human interaction",OneRepublic|||A.I.|||38,0,love,realization,approval,"[{'label': 'love', 'score': 0.1986728459596634}, {'label': 'neutral', 'score': 0.17591138184070587}, {'label': 'realization', 'score': 0.09857220947742462}, {'label': 'approval', 'score': 0.08695126324892044}, {'label': 'optimism', 'score': 0.06115666404366493}, {'label': 'desire', 'score': 0.047890353947877884}]"
OneRepublic|||A.I.|||38|||1,OneRepublic,A.I.,"Yeah, I just want my love automatic
If artificial love makes sense
I just want your love, I'm an addict
Artificial intelligence (Artificial intelligence)",OneRepublic|||A.I.|||38,1,love,desire,approval,"[{'label': 'love', 'score': 0.6144700646400452}, {'label': 'desire', 'score': 0.503216028213501}, {'label': 'approval', 'score': 0.07863271981477737}, {'label': 'neutral', 'score': 0.05788124352693558}, {'label': 'optimism', 'score': 0.020992467179894447}, {'label': 'caring', 'score': 0.015571368858218193}]"
OneRepublic|||A.I.|||38|||2,OneRepublic,A.I.,"Artificial
Artificial",OneRepublic|||A.I.|||38,2,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9644691944122314}, {'label': 'approval', 'score': 0.020038774237036705}, {'label': 'realization', 'score': 0.006821731571108103}, {'label': 'annoyance', 'score': 0.006574076134711504}, {'label': 'admiration', 'score': 0.0059225172735750675}, {'label': 'disapproval', 'score': 0.003509788541123271}]"
OneRepublic|||A.I.|||38|||3,OneRepublic,A.I.,"Remember when we met?
I got obsessed on a Monday
And I'll never forget
I felt such a cliché
I'm wanting to be there
Dreaming of your soft skin
With no emotion
You can really make my head spin",OneRepublic|||A.I.|||38,3,desire,excitement,approval,"[{'label': 'desire', 'score': 0.6286599040031433}, {'label': 'neutral', 'score': 0.12683533132076263}, {'label': 'excitement', 'score': 0.08005719631910324}, {'label': 'approval', 'score': 0.035447243601083755}, {'label': 'love', 'score': 0.028983769938349724}, {'label': 'curiosity', 'score': 0.026005011051893234}]"
OneRepublic|||A.I.|||38|||4,OneRepublic,A.I.,"Yeah, I just want my love automatic
If artificial love makes sense
I just want your love, I'm an addict
Artificial intelligence
Yeah, I just want my love automatic
If artificial love makes sense
I just want your love, I'm an addict
Artificial intelligence (Artificial intelligence)",OneRepublic|||A.I.|||38,4,love,desire,approval,"[{'label': 'love', 'score': 0.5761468410491943}, {'label': 'desire', 'score': 0.5678660869598389}, {'label': 'approval', 'score': 0.07113470882177353}, {'label': 'neutral', 'score': 0.04788647219538689}, {'label': 'optimism', 'score': 0.021534599363803864}, {'label': 'excitement', 'score': 0.015132860280573368}]"
OneRepublic|||A.I.|||38|||5,OneRepublic,A.I.,"I just want my love automatic
If artificial love makes sense
I just want your love, I'm an addict
Artificial intelligence",OneRepublic|||A.I.|||38,5,desire,love,approval,"[{'label': 'desire', 'score': 0.6809762120246887}, {'label': 'love', 'score': 0.5893553495407104}, {'label': 'approval', 'score': 0.03586992248892784}, {'label': 'neutral', 'score': 0.033729344606399536}, {'label': 'optimism', 'score': 0.03224911540746689}, {'label': 'caring', 'score': 0.016617393121123314}]"
OneRepublic|||A.I.|||38|||6,OneRepublic,A.I.,"It's all too real
Love the way you love me
Artificial intelligence
Way you love me
Love the way you love me
It's so clear
You make everything inside me feel
Just automatic hurt
Bring me back tonight
'Cause you're intelligent, so real
So real
<\Lyric>```",OneRepublic|||A.I.|||38,6,love,admiration,approval,"[{'label': 'love', 'score': 0.9394317865371704}, {'label': 'admiration', 'score': 0.23821495473384857}, {'label': 'approval', 'score': 0.03282386437058449}, {'label': 'neutral', 'score': 0.010228538885712624}, {'label': 'joy', 'score': 0.010034944862127304}, {'label': 'optimism', 'score': 0.00709198135882616}]"
OneRepublic|||Au Revoir|||39|||0,OneRepublic,Au Revoir,"```
<Artist name> OneRepublic <\Artist>
<Song title> Au Revoir <\Song title>
<Lyric> 
Today I'm not myself
And you, you're someone else
And all these rules don't fit
And all that starts can quit
What a peculiar state we're in
What a peculiar state we're in",OneRepublic|||Au Revoir|||39,0,disapproval,annoyance,realization,"[{'label': 'neutral', 'score': 0.7678608298301697}, {'label': 'disapproval', 'score': 0.1796630322933197}, {'label': 'annoyance', 'score': 0.062019672244787216}, {'label': 'realization', 'score': 0.03255101665854454}, {'label': 'approval', 'score': 0.022894522175192833}, {'label': 'disappointment', 'score': 0.018419135361909866}]"
