id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Lupe Fiasco|||The Cool|||30|||0,Lupe Fiasco,The Cool,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> The Cool <\Song title>
<Lyric> 
Yeah
Yeah
""The Cool""
Turn me up, uh-huh, yeah",Lupe Fiasco|||The Cool|||30,0,approval,realization,excitement,"[{'label': 'neutral', 'score': 0.8334218859672546}, {'label': 'approval', 'score': 0.15847529470920563}, {'label': 'realization', 'score': 0.011738552711904049}, {'label': 'excitement', 'score': 0.008281265385448933}, {'label': 'admiration', 'score': 0.007247250992804766}, {'label': 'joy', 'score': 0.004936406388878822}]"
Lupe Fiasco|||The Cool|||30|||1,Lupe Fiasco,The Cool,"He came back in the same suit that he was buried in
Similar to the one his grandfather was married in
Yes, he was still fresh-to-death
Bling, two earrings, a chain layin' on his chest
He still had it 'cause they couldn't find it
And the bullets from his enemies sat, like, two inches behind it
Smelled the Hennessy from when his niggas got reminded
And poured out liquor in his memory; he didn't mind it, but—
He couldn't sip it fast enough
So, the liquor was just fillin' the casket up
Floatin' down by his feet was the letter from his sister
Second-grade handwriting simply read, ""I miss ya""
Suit jacket pocket held his baby daughter's picture
Right next to it, one of his mans stuck a Swisher
He had a notion as he laid there soakin'
He saw that the latch was broken, he kicked his casket open
And he...",Lupe Fiasco|||The Cool|||30,1,sadness,disappointment,realization,"[{'label': 'neutral', 'score': 0.9209831357002258}, {'label': 'sadness', 'score': 0.06318314373493195}, {'label': 'disappointment', 'score': 0.021342802792787552}, {'label': 'realization', 'score': 0.015858512371778488}, {'label': 'approval', 'score': 0.01504131592810154}, {'label': 'annoyance', 'score': 0.012251951731741428}]"
Lupe Fiasco|||The Cool|||30|||2,Lupe Fiasco,The Cool,"This life goes passing you by
It might go fast if you lie
You born, you live, then you die
Oh-oh-oh-oh
If life goes passing you by
Don't cry
If you're breaking the rules, making your moves (Yeah)
Paying your dues (Uh-huh), chasing the cool",Lupe Fiasco|||The Cool|||30,2,sadness,caring,realization,"[{'label': 'neutral', 'score': 0.8051009178161621}, {'label': 'sadness', 'score': 0.07756796479225159}, {'label': 'caring', 'score': 0.06541600823402405}, {'label': 'realization', 'score': 0.023739278316497803}, {'label': 'approval', 'score': 0.02039477601647377}, {'label': 'disapproval', 'score': 0.01889880560338497}]"
Lupe Fiasco|||The Cool|||30|||3,Lupe Fiasco,The Cool,"Not at all nervous as he dug to the surface
Tarnished gold chain is what he loosened up the earth with
He used his mouth as a shovel to try and hollow it
And when he couldn't dirt-spit, he swallowed it
Working like a... hmm... reverse archaeologist
Except his buried treasure was sunshine
So when some shined through a hole that he had drove
It reflected off the gold and almost made son blind
He grabbed onto some grass and climbed
Pulled hisself up out of his own grave and looked at the time
On the watch that had stopped six months after the shots
That'd got him in the box; wringing Henny out his socks
Figured it was hours because he wasn't older
Used some flowers to brush the dirt up off his shoulder
So, with a right hand that was all bones
And no reason to stay, he decided to walk home
So he...",Lupe Fiasco|||The Cool|||30,3,sadness,realization,disappointment,"[{'label': 'neutral', 'score': 0.9005220532417297}, {'label': 'sadness', 'score': 0.022168712690472603}, {'label': 'realization', 'score': 0.02134827710688114}, {'label': 'disappointment', 'score': 0.015291349031031132}, {'label': 'approval', 'score': 0.014754676260054111}, {'label': 'fear', 'score': 0.011393251828849316}]"
Lupe Fiasco|||The Cool|||30|||4,Lupe Fiasco,The Cool,"This life goes passing you by
It might go fast if you lie (Yeah)
You born, you live, then you die
Oh-oh-oh-oh
If life goes passing you by
Don't cry (Ugh)
If you're breaking the rules (Yeah), making your moves (Ugh)
Paying your dues (Ugh), chasing the cool",Lupe Fiasco|||The Cool|||30,4,sadness,annoyance,disappointment,"[{'label': 'neutral', 'score': 0.8166885375976562}, {'label': 'sadness', 'score': 0.07319890707731247}, {'label': 'annoyance', 'score': 0.052780672907829285}, {'label': 'disappointment', 'score': 0.027266718447208405}, {'label': 'disapproval', 'score': 0.024437783285975456}, {'label': 'caring', 'score': 0.01894007809460163}]"
Lupe Fiasco|||The Cool|||30|||5,Lupe Fiasco,The Cool,"He begged for some change to get him on the train
""Damn, that nigga stank"" is what they complained
Tried to light the blunt, but it burst into flames
Caught the reflection in the window of what he became
A long look; wasn't shook, wasn't ashamed
Matter-fact, only thing on his brain was brains
Yeah, and gettin' back in his lane
Doin' his thing—first, he had to find somethin' to sling
Next stop was his block; it had the same cops
Walked right past the same spot where he was shot
Shocked that some lil' niggas tried to sell him rocks
It just felt weird, being on the opposite
They figured that he wasn't from there, so they pulled out
And robbed him with the same gun they shot him with
Put it to his head and said, ""You're scared, ain't you?""
He said, ""Hustler for death, no heaven for a gangster""
And...",Lupe Fiasco|||The Cool|||30,5,annoyance,disappointment,disgust,"[{'label': 'neutral', 'score': 0.7501781582832336}, {'label': 'annoyance', 'score': 0.08650339394807816}, {'label': 'disappointment', 'score': 0.04209171235561371}, {'label': 'disgust', 'score': 0.03526895493268967}, {'label': 'embarrassment', 'score': 0.03241954743862152}, {'label': 'surprise', 'score': 0.031002376228570938}]"
Lupe Fiasco|||The Cool|||30|||6,Lupe Fiasco,The Cool,"This life goes passing you by
It might go fast if you lie (Ugh)
You born, you live, then you die (Ugh)
Oh-oh-oh-oh
If life goes passing you by
Don't cry
If you're breaking the rules, making your moves
Paying your dues, chasing the cool",Lupe Fiasco|||The Cool|||30,6,sadness,caring,annoyance,"[{'label': 'neutral', 'score': 0.7449020147323608}, {'label': 'sadness', 'score': 0.14515019953250885}, {'label': 'caring', 'score': 0.05398506671190262}, {'label': 'annoyance', 'score': 0.026497282087802887}, {'label': 'disappointment', 'score': 0.023271571844816208}, {'label': 'realization', 'score': 0.02035270445048809}]"
Lupe Fiasco|||The Cool|||30|||7,Lupe Fiasco,The Cool,"Yeah
Ugh
The Cool!
<\Lyric>```",Lupe Fiasco|||The Cool|||30,7,approval,excitement,admiration,"[{'label': 'approval', 'score': 0.40726158022880554}, {'label': 'neutral', 'score': 0.23153138160705566}, {'label': 'excitement', 'score': 0.11108577996492386}, {'label': 'admiration', 'score': 0.0979500487446785}, {'label': 'joy', 'score': 0.03535638004541397}, {'label': 'realization', 'score': 0.015406401827931404}]"
Lupe Fiasco|||Sunshine|||31|||0,Lupe Fiasco,Sunshine,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Sunshine <\Song title>
<Lyric> 
Yeah, yeah (Woo!)
Ugh, alright, yeah, alright
Ugh!",Lupe Fiasco|||Sunshine|||31,0,approval,excitement,annoyance,"[{'label': 'neutral', 'score': 0.35691073536872864}, {'label': 'approval', 'score': 0.19936604797840118}, {'label': 'excitement', 'score': 0.0786215290427208}, {'label': 'annoyance', 'score': 0.028140628710389137}, {'label': 'amusement', 'score': 0.022700902074575424}, {'label': 'realization', 'score': 0.021077565848827362}]"
Lupe Fiasco|||Sunshine|||31|||1,Lupe Fiasco,Sunshine,"Fresh to def she is
From her steps to her set she is
So death might not let me live, ya dig?
Fresh, uh-huh—yes, she is
Had a feeling that it would be a day like this
The orchestra in my mind, don't play like this, naw
But I'm prepared for it, got a little rare for it
Brushed off my Airs, even cut my hair for it
'Cause normally I don't care for it
Don't even be looking for light like that, then there go it
Yeah, right over there, so I prepared to pour it
Little scared, my stare lowered, momma said have no fear
Plus I'm already out of my chair
Gather up my Airs on my square from here forward
It's nothing, right
So here go it, whispered in her ear
It's kinda crowded in here, would she care to blow it
And she said, ""Yeah""",Lupe Fiasco|||Sunshine|||31,1,fear,approval,realization,"[{'label': 'neutral', 'score': 0.4959815740585327}, {'label': 'fear', 'score': 0.35782313346862793}, {'label': 'approval', 'score': 0.07145580649375916}, {'label': 'realization', 'score': 0.03270309418439865}, {'label': 'disapproval', 'score': 0.019817154854536057}, {'label': 'nervousness', 'score': 0.017667919397354126}]"
Lupe Fiasco|||Sunshine|||31|||2,Lupe Fiasco,Sunshine,"You're my sunshine
(You’re my sunshine)
You're my moonlight
(You’re my moonlight)
You're the starry skies above me
Won't you please come down and hug me
Think I found love in this club tonight",Lupe Fiasco|||Sunshine|||31,2,love,joy,admiration,"[{'label': 'love', 'score': 0.8694057464599609}, {'label': 'neutral', 'score': 0.07349217683076859}, {'label': 'joy', 'score': 0.03535737097263336}, {'label': 'admiration', 'score': 0.034546270966529846}, {'label': 'desire', 'score': 0.03146584331989288}, {'label': 'excitement', 'score': 0.026649586856365204}]"
Lupe Fiasco|||Sunshine|||31|||3,Lupe Fiasco,Sunshine,"Never met her before
But I think I like her, like a metaphor—it's hard to get
In the car we sit, from the intro
She rolled down the window, just in case I was a schizo
I compliment her on the common sense
I'm calm, a little more confident
Uh-huh, and then we lose consciousness
She says that I've been waiting for you
And I know you've been chasing me too
Since they kidnapped me from a castle, I've been thinking of you
I told a fire-breathing dragon he better not harm me
Or be sorry when he meets my one man army
And thou has come to rescue me
My knight in shining armor, yes, you be
Woken up by the horn of an SUV
I said, ""See? Too beautiful to let you sleep
You're my sunshine""",Lupe Fiasco|||Sunshine|||31,3,love,approval,admiration,"[{'label': 'love', 'score': 0.5635364651679993}, {'label': 'neutral', 'score': 0.2521947920322418}, {'label': 'approval', 'score': 0.13270796835422516}, {'label': 'admiration', 'score': 0.10338429361581802}, {'label': 'realization', 'score': 0.015116587281227112}, {'label': 'joy', 'score': 0.014622794464230537}]"
Lupe Fiasco|||Sunshine|||31|||4,Lupe Fiasco,Sunshine,"Relationship is just thirty minutes long
It's kinda heavy, maybe a little strong
Gonna take much more than once
Can't trust what each of us say at least for a month
Or two, before I bid you adieu
Do this one thing for me; out of the trillions
Of numbers that's in the world, just leave me a few
That lead to you
Won't be long then, I'll see you in the morning
Cool?
<\Lyric>```",Lupe Fiasco|||Sunshine|||31,4,curiosity,confusion,disapproval,"[{'label': 'neutral', 'score': 0.6099758148193359}, {'label': 'curiosity', 'score': 0.10901941359043121}, {'label': 'confusion', 'score': 0.06137190759181976}, {'label': 'disapproval', 'score': 0.0369420163333416}, {'label': 'optimism', 'score': 0.03301810100674629}, {'label': 'disappointment', 'score': 0.03273417055606842}]"
Lupe Fiasco|||Streets on Fire|||32|||0,Lupe Fiasco,Streets on Fire,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Streets on Fire <\Song title>
<Lyric> 
Tonight, tonight, tonight
The stars are aligned, and the planets colliding
The plan is arriving, and she's out there smiling
The fear is upon us, the skies tried to warn us
The parents are goners, no children to mourn us
It's driving me crazy, this war is my lady
We've lost all our babies, and God is amazing
The tick of the timer, the slip of the rhymer
The pimp and the riser
Your cross, there you'll find her
Hey, hey",Lupe Fiasco|||Streets on Fire|||32,0,fear,sadness,admiration,"[{'label': 'fear', 'score': 0.5852944254875183}, {'label': 'sadness', 'score': 0.18098197877407074}, {'label': 'admiration', 'score': 0.1548234075307846}, {'label': 'nervousness', 'score': 0.13368289172649384}, {'label': 'neutral', 'score': 0.05675628036260605}, {'label': 'excitement', 'score': 0.0520327053964138}]"
Lupe Fiasco|||Streets on Fire|||32|||1,Lupe Fiasco,Streets on Fire,"Death is on the tip of her tongue and
Danger's at the tip of her fingers
Streets are on fire tonight
Death is on the tip of her tongue and
Danger's at the tip of her fingers
Streets are on fire tonight",Lupe Fiasco|||Streets on Fire|||32,1,annoyance,fear,approval,"[{'label': 'neutral', 'score': 0.9586372375488281}, {'label': 'annoyance', 'score': 0.009949751198291779}, {'label': 'fear', 'score': 0.00948704406619072}, {'label': 'approval', 'score': 0.007485152687877417}, {'label': 'anger', 'score': 0.007334575988352299}, {'label': 'realization', 'score': 0.0056317816488444805}]"
Lupe Fiasco|||Streets on Fire|||32|||2,Lupe Fiasco,Streets on Fire,"Disease, the virus is spreading in all directions
No safe zone no cure and no protection
No symptoms define the signs of an infection
No vaccines, remedies, and no corrections
Quarantine the dreams and seal off the connections
Don't let them in, not a friend, not a reflection
Everybody's got it and want you to have it next and
Don't accept them if you want to stay as an exception
No pill can heal the ill of this
Sickness, some are still in doubt of its existence
Some call it forgiveness and some call it the vengeance
Some say it's an exit and some say it's an entrance
The poor say the rich have the cure
The rich say the poor are the source
Revolutionaries say it's psychological war
Invented by the press, just to have something to report
Some say the first case came from a maternity ward
Some say a morgue, some say the skies, some say the floors
Whores say the nuns, nuns say the whores
And everybody is sure
The scientist say it only affects the mind
The little boy said it only affects the girls
The preacher man said it's going to kill off the soul
A bum said it's gonna kill the whole wide world",Lupe Fiasco|||Streets on Fire|||32,2,disapproval,approval,realization,"[{'label': 'neutral', 'score': 0.8556510806083679}, {'label': 'disapproval', 'score': 0.08020972460508347}, {'label': 'approval', 'score': 0.03642525523900986}, {'label': 'realization', 'score': 0.03257215768098831}, {'label': 'confusion', 'score': 0.02642650716006756}, {'label': 'annoyance', 'score': 0.020657164976000786}]"
